Customer_ID,Recency,Frequency,Monetary,Avg_Profit,Avg_Discount,KMeans_Cluster,Hierarchical_Cluster
KD-16270,485,5,722.4159999999999,13.8156,0.08888888888888889,2,1
KD-16345,42,6,412.178,14.18597142857143,0.1142857142857143,2,0
KD-16495,113,11,1324.044,12.317954545454546,0.06136363636363637,0,3
KD-16615,290,5,733.42,22.051475,0.15000000000000002,2,2
KE-16420,27,8,738.5652,9.88617,0.152,0,0
KF-16285,98,6,729.4300000000001,9.591833333333334,0.0,2,0
KH-16330,41,8,605.002,9.351946153846153,0.09230769230769233,0,3
KH-16360,2,6,170.406,7.2108375,0.1,3,0
KH-16510,23,6,779.728,12.2846625,0.0625,0,2
KH-16630,59,9,543.346,12.28306923076923,0.12307692307692308,0,3
KH-16690,199,6,786.178,17.772066666666667,0.1111111111111111,0,2
KL-16555,17,6,789.924,4.6269100000000005,0.17,3,0
KL-16645,48,10,1300.226,15.9433,0.1,0,3
KM-16225,15,6,960.548,17.10163125,0.025,0,2
KM-16375,57,8,1152.094,10.907258333333333,0.11666666666666668,0,3
KM-16660,16,5,453.538,10.126566666666667,0.044444444444444446,2,0
KM-16720,29,8,1738.626,10.808436363636362,0.09545454545454546,0,3
KN-16390,20,9,790.368,15.031490909090907,0.09090909090909091,0,3
KN-16450,735,2,772.875,7.562975,0.1375,1,1
KN-16705,99,8,845.746,13.025408333333333,0.08333333333333333,0,3
KS-16300,296,3,75.38,3.382733333333333,0.13333333333333333,3,1
KT-16465,392,7,443.154,11.786622222222222,0.15555555555555556,3,0
KT-16480,101,7,484.7644,10.0483375,0.065,0,2
KW-16435,97,4,257.132,14.467383333333332,0.03333333333333333,2,2
KW-16570,772,4,449.096,21.5854,0.04,1,2
LA-16780,155,7,1395.7440000000001,16.13775,0.11666666666666668,0,3
LB-16735,49,2,48.2,10.046,0.1,2,0
LB-16795,153,6,1110.31,8.6176,0.0923076923076923,0,3
LC-16870,28,7,1323.404,4.849804761904762,0.14285714285714285,0,3
LC-16885,45,9,1306.6699999999998,13.53134375,0.07500000000000001,0,3
LC-16930,42,7,1071.8300000000002,11.484466666666668,0.15833333333333335,0,0
LC-16960,437,3,531.332,15.324449999999999,0.1,2,1
LC-17050,113,3,638.898,0.5680399999999995,0.15,3,0
LC-17140,14,7,468.92999999999995,3.643953846153846,0.13076923076923078,3,0
LD-16855,553,1,5.304,0.4641,0.2,1,1
LD-17005,419,3,308.414,23.90336,0.04,2,2
LE-16810,22,4,626.452,13.95874,0.08,2,2
LF-17185,23,6,733.946,7.8854375,0.07500000000000001,0,0
LH-16750,152,2,280.856,8.83235,0.2,3,0
LH-16900,22,7,1139.11,20.387263636363638,0.10909090909090911,0,3
LH-17020,240,3,167.512,-1.0322666666666664,0.20000000000000004,3,0
LH-17155,386,9,1056.829,11.5685125,0.08125,0,3
LL-16840,250,6,178.834,8.561675000000001,0.025,2,2
LM-17065,392,4,476.038,9.37924,0.04,2,2
LO-17170,3,4,384.30199999999996,11.04104,0.06,2,2
LP-17080,41,4,756.606,12.309033333333334,0.1111111111111111,2,2
LP-17095,10,6,1264.324,9.997290909090909,0.1272727272727273,0,3
LR-16915,385,5,854.2520000000001,14.794055555555556,0.08888888888888889,2,1
LR-17035,133,3,298.34,14.057733333333333,0.06666666666666667,2,2
LS-16945,179,5,163.692,6.9495000000000005,0.10000000000000002,3,0
LS-16975,21,7,694.652,6.820615384615385,0.12307692307692308,0,0
LS-17200,97,5,237.37199999999999,6.43086,0.12000000000000002,3,0
LS-17230,778,3,368.88000000000005,6.532533333333333,0.11666666666666665,1,1
LS-17245,35,5,374.718,14.374333333333333,0.08888888888888889,2,0
LT-16765,27,3,329.876,19.67866666666667,0.13333333333333333,2,2
LT-17110,108,6,757.038,21.526975,0.125,0,2
LW-16825,89,4,366.157,5.0770888888888885,0.16666666666666666,3,0
LW-16990,47,4,933.7379999999999,13.966800000000001,0.17142857142857146,3,0
LW-17125,206,3,228.28,15.240533333333332,0.0,2,2
LW-17215,22,5,476.60999999999996,11.393075,0.07500000000000001,2,0
MA-17560,65,10,1334.923,11.700083333333334,0.06666666666666667,0,3
MA-17995,187,5,850.148,16.41692727272727,0.02727272727272728,2,2
MB-17305,49,8,604.616,4.283028571428571,0.15714285714285717,3,0
MB-18085,45,6,208.566,10.6636,0.13333333333333333,3,0
MC-17275,77,7,925.776,10.519066666666667,0.08888888888888889,0,3
MC-17425,400,3,662.61,30.28794285714286,0.05714285714285715,2,2
MC-17575,28,6,1022.938,18.206414285714285,0.14285714285714285,0,0
MC-17590,52,6,593.904,10.782376923076924,0.1076923076923077,0,2
MC-17605,236,6,1185.86,11.660307692307693,0.16923076923076924,0,0
MC-17635,190,4,612.16,10.328,0.08571428571428573,2,0
MC-17845,2,5,589.52,14.091675,0.07500000000000001,2,2
MC-18100,42,9,634.956,-1.414291666666667,0.16666666666666666,3,0
MC-18130,370,5,679.286,8.790479999999999,0.04,2,2
MD-17350,118,5,314.14,3.533885714285714,0.19999999999999998,3,0
MD-17860,124,3,178.462,12.079875000000001,0.1,2,0
ME-17320,43,7,464.128,11.056189999999999,0.02,2,0
ME-17725,31,6,448.906,14.215124999999999,0.1,2,0
ME-18010,93,4,455.376,11.45248,0.16,3,0
MF-17665,422,3,188.00400000000002,9.891,0.06666666666666667,2,1
MF-18250,8,5,712.382,10.405675,0.07500000000000001,2,2
MG-17650,30,5,579.69,9.588522222222222,0.08888888888888889,2,0
MG-17680,93,4,268.326,1.1799142857142857,0.21428571428571427,3,0
MG-17695,937,2,136.84799999999998,5.17335,0.2,1,1
MG-17875,831,2,87.316,9.642766666666667,0.06666666666666667,1,1
MG-17890,100,8,630.398,10.309727272727272,0.08636363636363636,0,3
MG-18145,85,3,259.8,9.2805,0.2,3,0
MG-18205,265,1,12.32,1.848,0.2,3,0
MH-17290,120,5,339.452,12.103275,0.1,2,0
MH-17440,377,4,400.016,6.825399999999999,0.07777777777777778,2,1
MH-17455,86,7,1031.2820000000002,12.854830000000002,0.18,0,0
MH-17620,156,3,100.384,8.4271,0.1,3,0
MH-17785,99,6,768.918,14.621925000000001,0.07500000000000001,0,2
MH-18025,50,4,212.172,8.2388,0.05000000000000001,2,0
MH-18115,6,6,853.8,15.613015384615384,0.09230769230769233,0,2
MJ-17740,23,6,603.866,12.71625,0.16,3,0
MK-17905,29,6,728.7860000000001,11.238336363636364,0.1272727272727273,0,0
MK-18160,241,4,455.35,7.31171111111111,0.022222222222222223,2,2
ML-17395,70,8,1475.674,16.51396923076923,0.10384615384615385,0,3
ML-17410,55,6,374.80600000000004,10.94591111111111,0.08888888888888889,2,0
ML-17755,50,5,369.594,14.28409,0.1,2,0
ML-18040,80,2,140.712,26.535600000000002,0.1,2,2
ML-18265,101,2,162.232,14.2216,0.06666666666666667,2,2
MM-17260,169,3,234.83800000000002,11.809966666666666,0.06666666666666667,2,2
MM-17920,8,10,508.326,10.3532,0.09090909090909091,0,3
MM-18055,62,6,942.3979999999999,9.610446153846153,0.1,0,3
MM-18280,86,8,708.22,10.036999999999999,0.09090909090909091,0,3
MN-17935,35,5,192.924,12.34044,0.12000000000000002,2,0
MO-17500,453,3,108.86,12.202399999999999,0.13333333333333333,1,1
MO-17800,105,7,623.2439999999999,14.274742857142856,0.05714285714285715,0,2
MO-17950,181,2,122.096,-0.5091333333333333,0.20000000000000004,3,0
MP-17470,720,6,493.52,12.85655,0.1125,1,1
MP-17965,73,5,910.678,4.8397,0.17500000000000002,3,0
MP-18175,17,6,765.523,16.51053,0.11500000000000002,0,2
MR-17545,126,3,283.528,18.38625,0.1,2,2
MS-17365,274,9,1095.512,13.47570625,0.09375,0,3
MS-17530,435,4,463.84799999999996,15.447666666666665,0.06666666666666667,2,2
MS-17710,414,6,722.784,9.391463636363637,0.14545454545454548,3,0
MS-17770,122,8,739.944,12.060323076923076,0.04615384615384616,0,3
MS-17830,453,4,370.348,3.8862399999999995,0.18,3,0
MS-17980,27,6,599.148,8.40224,0.17,3,0
MT-17815,50,5,155.758,6.962828571428571,0.08571428571428573,3,0
MT-18070,204,3,498.43600000000004,16.349185714285714,0.08571428571428573,2,2
MV-17485,645,4,209.6,7.2095142857142855,0.08571428571428573,1,1
MV-18190,20,6,650.806,8.86042222222222,0.08333333333333333,0,0
MW-18220,18,5,417.616,11.0076,0.08571428571428573,2,0
MY-17380,30,6,373.856,12.969683333333334,0.16666666666666666,3,0
MY-18295,72,8,649.7800000000001,5.392669230769231,0.12307692307692308,0,0
MZ-17335,31,4,221.63600000000002,3.6129,0.08,3,0
MZ-17515,283,5,509.162,8.34165,0.06666666666666667,2,2
NB-18580,1166,2,273.87199999999996,12.394400000000001,0.1,1,1
NB-18655,20,6,709.308,12.373081818181818,0.09090909090909091,0,2
NC-18340,225,5,512.588,7.205264285714286,0.042857142857142864,2,2
NC-18415,42,5,497.76,12.531581818181818,0.16363636363636364,3,0
NC-18535,7,5,524.704,13.2042,0.07500000000000001,2,2
NC-18625,266,4,335.636,13.5906,0.13333333333333333,2,0
ND-18370,28,6,354.298,9.481444444444444,0.08888888888888889,2,0
ND-18460,226,3,386.6,24.546979999999998,0.0,2,2
NF-18385,168,5,454.568,8.01904,0.2,3,0
NF-18475,1187,2,95.76599999999999,15.9348,0.1,1,1
NF-18595,115,5,465.476,14.677611111111112,0.13333333333333336,2,0
NG-18355,135,4,578.548,13.30635,0.08333333333333333,2,2
NG-18430,49,4,152.874,10.041616666666668,0.10000000000000002,2,0
NH-18610,190,5,460.96999999999997,19.431371428571428,0.08571428571428573,2,2
NK-18490,71,7,572.048,11.019790909090908,0.1272727272727273,0,0
NL-18310,59,4,827.738,15.22387777777778,0.044444444444444446,2,2
NM-18445,161,7,453.004,12.5306375,0.0625,2,2
NM-18520,245,6,145.744,6.266114285714286,0.08571428571428573,3,0
NP-18325,26,5,1108.606,17.153958333333335,0.03333333333333333,0,2
NP-18670,59,4,269.652,9.747957142857144,0.028571428571428574,2,0
NP-18685,407,4,221.33800000000002,13.984539999999999,0.12000000000000002,2,1
NP-18700,139,4,797.9265,15.6426,0.125,2,2
NR-18550,211,2,724.164,1.8923857142857143,0.17142857142857146,3,0
NS-18505,7,4,1017.032,6.971875,0.20000000000000004,3,0
NS-18640,175,12,1765.706,10.855585000000001,0.14,0,3
NW-18400,173,6,1067.6879999999999,14.7116,0.1,0,2
NZ-18565,86,8,467.84400000000005,9.024661538461539,0.09230769230769233,0,3
ON-18715,660,8,517.556,9.579254545454546,0.10909090909090911,1,1
OT-18730,188,3,146.34,6.96855,0.05,2,0
PA-19060,104,4,283.824,27.3869,0.1,2,2
PB-18805,26,3,567.604,18.751388888888886,0.1111111111111111,2,2
PB-19105,58,3,83.668,3.522075,0.1,3,0
PB-19150,626,7,792.3,12.862511111111111,0.15555555555555556,1,1
PB-19210,689,2,132.738,10.948500000000001,0.1,1,1
PC-18745,399,2,257.388,25.663,0.06666666666666667,2,2
PC-19000,883,2,56.512,-4.2328,0.1,1,1
PF-19120,836,4,1021.458,11.675975000000001,0.075,1,1
PF-19165,197,4,291.27,13.842866666666668,0.0,2,2
PF-19225,115,5,887.064,23.95655,0.05,2,2
PG-18820,37,10,1055.748,14.006283333333334,0.06666666666666668,0,3
PG-18895,58,8,550.398,10.719941666666665,0.06666666666666667,0,3
PH-18790,71,1,45.696,5.1408,0.2,3,0
PJ-18835,40,8,393.98,9.99605,0.08333333333333333,0,3
PJ-19015,135,7,424.304,9.003111111111112,0.08888888888888889,0,0
PK-18910,1367,1,18.9,9.072,0.0,1,1
PK-19075,10,10,1236.39,13.69626,0.065,0,3
PL-18925,16,5,197.994,5.118266666666667,0.10000000000000002,3,0
PM-18940,1077,2,348.54200000000003,-0.2174000000000008,0.19999999999999998,1,1
PM-19135,52,4,313.41999999999996,20.848200000000002,0.1,2,2
PN-18775,31,7,903.212,6.604299999999999,0.13333333333333333,0,0
PO-18850,5,9,859.122,10.2700125,0.15000000000000002,0,3
PO-18865,1,6,1107.162,15.7184375,0.05,0,2
PO-19180,249,6,573.46,13.82799,0.06000000000000001,2,2
PO-19195,87,4,331.23,10.257216666666666,0.10000000000000002,2,0
PP-18955,98,9,1773.67,10.579752380952382,0.1,0,3
PR-18880,37,5,1067.93,16.423579999999998,0.12000000000000002,0,0
PS-18760,108,6,932.032,8.941115384615385,0.06923076923076923,0,3
PS-18970,70,8,1090.879,10.127358333333333,0.05833333333333333,0,3
PS-19045,271,6,748.3180000000001,14.162700000000001,0.022222222222222223,2,2
PT-19090,72,2,153.28,-1.72852,0.2,3,0
PV-18985,90,4,298.228,10.71094,0.08,2,2
PW-19030,47,7,649.766,15.432725,0.0625,0,2
PW-19240,465,4,564.7620000000001,8.628285714285715,0.09999999999999999,1,1
QJ-19255,388,6,435.41200000000003,15.323871428571428,0.07142857142857142,2,2
RA-19285,6,8,459.562,3.5582333333333334,0.13333333333333333,3,0
RA-19885,44,5,324.10799999999995,11.706477777777778,0.044444444444444446,2,0
RA-19915,13,9,970.419,15.421491666666666,0.1125,0,3
RA-19945,62,3,109.488,6.4434000000000005,0.20000000000000004,3,0
RB-19330,69,2,81.368,1.0068333333333335,0.20000000000000004,3,0
RB-19360,97,6,842.222,12.900879999999999,0.06666666666666667,0,2
RB-19435,20,6,296.16,12.721344444444444,0.0,2,0
RB-19465,10,9,1156.666,13.025012499999999,0.1,0,3
RB-19570,26,4,498.202,13.5936375,0.1125,2,0
RB-19645,649,5,221.084,10.382714285714286,0.14285714285714285,1,1
RB-19705,108,2,117.45,6.611233333333334,0.0,2,2
RB-19795,33,6,305.198,14.8326,0.1,2,0
RC-19825,370,6,966.409,6.399140000000001,0.11000000000000001,0,0
RC-19960,111,6,610.262,18.13671,0.14,0,2
RD-19480,73,7,814.6220000000001,14.215863636363638,0.1272727272727273,0,0
RD-19585,181,8,1431.036,18.8124375,0.025,0,3
RD-19660,465,2,57.260000000000005,2.8882,0.1,1,1
RD-19720,277,9,1399.304,12.333505555555554,0.09722222222222222,0,3
RD-19810,15,7,540.588,11.474158333333333,0.11666666666666668,0,0
RD-19900,115,9,700.28,11.599023529411765,0.03529411764705883,0,3
RD-19930,43,3,313.418,2.595014285714286,0.21428571428571427,3,0
RE-19405,1098,1,48.36,6.045,0.2,1,1
RE-19450,303,4,379.61199999999997,14.218699999999998,0.10000000000000002,2,1
RF-19345,391,7,419.464,9.152811111111113,0.08888888888888889,2,0
RF-19735,90,6,606.4359999999999,17.6467625,0.025,2,2
RF-19840,7,7,240.352,8.6367,0.028571428571428574,2,0
RH-19495,33,5,220.944,15.413066666666666,0.06666666666666667,2,2
RH-19510,468,5,440.25,10.071128571428572,0.0,2,2
RH-19600,535,3,1211.564,15.8569625,0.1125,1,1
RK-19300,120,3,628.992,20.715428571428568,0.08571428571428573,2,2
RL-19615,177,7,1156.998,8.965235714285715,0.13214285714285715,0,0
RM-19375,346,4,339.984,13.013449999999999,0.06666666666666667,2,2
RM-19675,7,4,372.50399999999996,18.890166666666666,0.05000000000000001,2,2
RM-19750,300,1,98.35,14.34395,0.0,2,2
RO-19780,36,6,585.304,16.683685714285712,0.14285714285714285,0,2
RP-19270,497,4,432.486,12.694355555555555,0.13333333333333336,1,1
RP-19390,34,9,508.15999999999997,9.7843125,0.0625,0,3
RP-19855,29,5,468.876,10.57395,0.07500000000000001,2,0
RR-19315,20,2,17.748,3.5487,0.1,3,0
RR-19525,171,6,663.712,16.208666666666666,0.10000000000000002,0,2
RS-19420,77,4,322.02,16.8805,0.0,2,2
RS-19765,37,3,212.64399999999998,19.537525,0.15000000000000002,2,2
RS-19870,20,2,22.328,3.1946,0.06666666666666667,3,0
RW-19540,121,7,1354.1680000000001,18.695935714285714,0.09285714285714286,0,3
RW-19630,90,8,397.558,10.691409090909092,0.09090909090909091,0,3
RW-19690,80,4,558.114,8.01629,0.02,2,2
SA-20830,64,9,365.424,10.568146153846154,0.12307692307692308,0,3
SB-20170,202,3,465.192,10.54744,0.08,2,0
SB-20185,189,6,728.55,9.6606375,0.1,0,0
SB-20290,48,5,519.5260000000001,8.9709,0.12000000000000002,3,0
SC-20020,1147,3,577.5776,5.6006599999999995,0.132,1,1
SC-20050,41,6,802.464,12.908,0.1111111111111111,0,0
SC-20095,350,8,2038.724,14.992422222222224,0.06666666666666668,0,3
SC-20230,150,4,366.292,7.4944749999999996,0.1,3,0
SC-20260,188,7,517.424,15.906327272727275,0.09090909090909091,0,2
SC-20305,30,3,151.72,11.92032,0.12000000000000002,2,0
SC-20380,105,7,984.94,12.40471818181818,0.1,0,3
SC-20440,37,6,398.24,5.2953,0.20000000000000004,3,0
SC-20575,93,3,239.50600000000003,27.214766666666666,0.06666666666666667,2,2
SC-20680,127,5,322.78,17.098766666666666,0.0,2,2
SC-20695,385,5,513.87,18.614285714285717,0.05714285714285715,2,2
SC-20725,285,7,569.6,11.135685714285714,0.1142857142857143,0,0
SC-20770,42,7,1095.586,17.9332,0.16666666666666666,0,0
SC-20800,31,4,279.25600000000003,10.36504,0.12000000000000002,3,0
SC-20845,132,2,280.632,7.793925,0.2,3,0
SD-20485,201,9,1330.362,11.789125,0.08125,0,3
SE-20110,10,9,714.816,16.35203846153846,0.06153846153846154,0,3
SF-20065,60,7,318.94599999999997,8.66232857142857,0.1285714285714286,3,0
SF-20200,60,8,428.822,7.490966666666666,0.10000000000000002,0,3
SF-20965,49,6,507.922,13.044588888888889,0.15555555555555556,3,0
SG-20080,746,2,872.9590000000001,10.2399,0.04375,1,1
SG-20470,821,6,644.518,12.37689,0.030000000000000006,1,1
SG-20605,109,6,720.962,13.324145454545453,0.10909090909090911,0,2
SG-20890,227,3,39.076,3.4136,0.13333333333333333,3,1
SH-19975,30,12,1845.7835,12.30625,0.10681818181818183,0,3
SH-20395,24,8,443.582,12.741844444444446,0.08888888888888889,0,3
SJ-20125,105,10,694.246,12.371126666666667,0.12000000000000001,0,3
SJ-20215,30,5,1311.084,-0.4135857142857144,0.2285714285714286,3,0
SJ-20500,395,3,341.192,24.489075,0.05,2,2
SK-19990,252,2,251.81,25.204133333333335,0.0,2,2
SL-20155,96,4,142.494,5.18324,0.12000000000000002,3,0
SM-20005,556,3,167.006,15.847024999999999,0.1,1,1
SM-20320,80,4,294.15999999999997,6.39361,0.18,3,0
SM-20905,607,1,190.488,15.760033333333332,0.20000000000000004,1,1
SM-20950,26,9,671.932,10.988100000000001,0.10714285714285714,0,3
SN-20560,328,5,505.622,15.928300000000002,0.04,2,2
SN-20710,80,7,1733.02,11.222646666666666,0.12666666666666665,0,3
SO-20335,30,5,950.798,9.251763636363636,0.11818181818181818,0,0
SP-20545,328,6,984.986,1.3417285714285718,0.14285714285714285,3,0
SP-20620,48,8,1196.786,11.488026666666666,0.13333333333333333,0,3
SP-20650,504,7,1068.68,25.769327272727274,0.06363636363636364,0,3
SP-20860,80,8,843.546,4.279529411764706,0.14117647058823532,0,0
SP-20920,290,5,949.628,10.160219999999999,0.17,3,0
SR-20425,9,3,272.596,25.2392,0.06666666666666667,2,2
SR-20740,197,7,561.986,14.390139999999999,0.04,2,2
SS-20140,16,8,626.9540000000001,11.037176470588236,0.058823529411764705,0,3
SS-20410,111,5,171.68,-0.556666666666667,0.10000000000000002,3,0
SS-20515,492,3,198.45,18.356325,0.0,2,2
SS-20590,485,5,218.5,6.19305,0.0,2,2
SS-20875,121,5,467.644,6.284772727272728,0.14545454545454548,3,0
ST-20530,126,7,433.34000000000003,7.036825,0.20000000000000004,3,0
SU-20665,21,6,882.61,6.206026666666667,0.14666666666666667,3,0
SV-20365,102,7,1267.269,8.589385,0.1,0,3
SV-20785,321,7,1054.782,10.15799375,0.1125,0,0
SV-20815,77,4,319.818,20.7089,0.1,2,2
SV-20935,3,4,371.646,15.403285714285714,0.08571428571428573,2,2
SW-20245,309,5,632.4159999999999,-0.5681666666666668,0.15,3,0
SW-20275,31,5,273.44,17.61032,0.04,2,2
SW-20350,163,3,256.65,12.148433333333331,0.06666666666666667,2,2
SW-20455,163,4,505.772,19.254166666666666,0.10000000000000002,2,2
SW-20755,535,2,179.56,6.646285714285715,0.08571428571428573,1,1
SZ-20035,57,8,865.057,9.412008333333334,0.15833333333333335,0,3
TA-21385,70,3,579.82,10.39505,0.0,2,2
TB-21055,120,5,989.5310000000001,13.627066666666668,0.06666666666666667,0,2
TB-21175,59,4,363.466,2.100911111111111,0.1111111111111111,3,0
TB-21190,50,3,48.96,5.6788,0.0,2,2
TB-21250,350,7,491.732,5.765121428571428,0.15714285714285717,3,0
TB-21280,584,4,284.804,11.462674999999999,0.05,1,1
TB-21355,147,5,417.448,12.59461818181818,0.07272727272727274,2,0
TB-21400,203,6,926.35,15.320385714285715,0.07142857142857142,0,2
TB-21520,108,9,1217.21,14.326686666666665,0.14666666666666667,0,3
TB-21595,286,2,149.598,6.499099999999999,0.13333333333333333,3,1
TB-21625,44,5,358.11,11.229975,0.0,2,0
TC-20980,400,5,292.242,13.7718875,0.07500000000000001,2,2
TC-21145,107,1,129.35999999999999,9.48,0.0,2,2
TC-21295,48,4,835.542,18.41772,0.04,2,2
TC-21475,381,5,343.048,9.850566666666667,0.10000000000000002,2,1
TC-21535,24,6,349.456,10.994150000000001,0.05,2,0
TD-20995,38,8,395.876,4.884408333333334,0.11666666666666668,3,0
TG-21310,338,4,641.1,21.46064,0.16,2,2
TG-21640,115,4,420.448,17.70165,0.06666666666666667,2,2
TH-21100,345,5,316.528,13.9779,0.12000000000000002,2,1
TH-21115,59,3,56.384,3.2937399999999997,0.12000000000000002,3,0
TH-21235,118,7,911.768,11.633936363636364,0.14545454545454548,0,0
TH-21550,132,5,646.7479999999999,22.1014,0.025,2,2
TM-21010,104,6,433.15999999999997,10.314264285714286,0.0,2,0
TM-21490,131,2,224.89800000000002,3.3227,0.1,3,0
TN-21040,91,5,651.824,12.243114285714285,0.1142857142857143,2,2
TP-21130,9,7,318.108,8.682025,0.07500000000000001,2,0
TP-21415,105,2,140.944,11.174199999999999,0.1,2,0
TP-21565,351,3,619.024,5.459185714285714,0.2,3,0
TR-21325,194,4,157.572,13.52748,0.04,2,2
TS-21160,505,5,929.8620000000001,1.1100454545454546,0.13636363636363635,3,0
TS-21205,199,7,974.688,15.724823076923078,0.1076923076923077,0,2
TS-21340,227,4,305.0,13.3301625,0.15000000000000002,3,0
TS-21370,37,3,950.6659999999999,14.87842857142857,0.042857142857142864,2,2
TS-21430,173,4,164.34,7.8705799999999995,0.12000000000000002,3,0
TS-21505,12,6,707.04,5.81863,0.16,3,0
TS-21610,56,4,340.46799999999996,16.3183,0.15000000000000002,2,0
TS-21655,239,5,759.316,21.297671428571427,0.08571428571428573,2,2
TT-21070,32,7,1111.914,13.355799999999999,0.12000000000000002,0,0
TT-21220,595,4,292.292,5.697733333333334,0.15555555555555556,1,1
TT-21265,407,2,116.4,16.2636,0.0,2,2
TT-21460,13,6,215.696,8.5575,0.1,3,0
TW-21025,65,6,950.594,7.2074,0.1,0,3
TZ-21580,36,4,97.422,6.275883333333334,0.03333333333333333,2,0
VB-21745,55,5,241.524,8.389966666666666,0.11666666666666668,3,0
VD-21670,582,5,1607.626,19.746311111111112,0.08888888888888889,0,3
VF-21715,14,5,213.828,7.583920000000001,0.04,2,0
VG-21790,155,6,846.01,17.95335,0.07500000000000001,0,2
VG-21805,287,4,95.836,6.110200000000001,0.08,3,1
VM-21685,55,6,500.14,12.73937,0.1,2,0
VM-21835,118,5,210.774,13.478483333333331,0.03333333333333333,2,2
VP-21730,31,3,447.842,10.3927,0.05,2,2
VP-21760,76,5,614.95,9.89215,0.1,2,0
VS-21820,222,2,327.688,3.4690333333333334,0.20000000000000004,3,0
VT-21700,1001,2,262.774,8.316460000000001,0.28,1,1
VW-21775,29,7,702.272,6.044063636363637,0.09090909090909091,0,0
WB-21850,21,10,1764.454,15.023016666666669,0.10000000000000002,0,3
XP-21865,44,11,1552.412,10.446299999999999,0.05000000000000001,0,3
YC-21895,481,3,569.364,20.166680000000003,0.08,2,2
YS-21880,135,5,1024.992,24.675685714285716,0.028571428571428574,2,2
ZC-21910,55,10,916.384,3.6470875,0.125,0,3
ZD-21925,203,5,410.024,10.407485714285713,0.1142857142857143,3,0
